InseeXls_CodeCommune	InseeXls_NameCommune	InseeXls_Population	Wiki_UrlInCommune	W_Pays	W_Region	W_Departement	W_Arrondissement	W_Canton	W_Intercommunalite	W_CodePostal	W_CodeCommune	W_Population	W_Densite	W_Cordommees	W_Altitude	W_Superficie	W_Name_ru	W_Name_uk	W_Name_en	W_Name_de	W_Name_pl	W_Name_es	W_Name_pt	W_Name_it	W_Name_nl	W_Name_da	W_Name_no	W_Name_sv	W_Name_cs	W_Name_ro	W_Name_bg	W_Name_hu	W_Name_sk	W_Name_sl	W_Name_sh	W_Name_hr	W_Url_ru	W_Url_uk	W_Url_en	W_Url_de	W_Url_pl	W_Url_es	W_Url_pt	W_Url_it	W_Url_nl	W_Url_da	W_Url_no	W_Url_sv	W_Url_cs	W_Url_ro	W_Url_bg	W_Url_hu	W_Url_sk	W_Url_sl	W_Url_sh	W_Url_hr	G_Coordinates_northeast_Lat_1	G_Coordinates_northeast_Lng_1	G_Coordinates_southwest_Lat_2	G_Coordinates_southwest_Lng_2	G_Coordinates_location_Lat_3	G_Coordinates_location_Lng_3	G_PlaceId	How_Get_GooglePlaceID	G_Locality_long_name	G_Locality_short_name	G_Locality_types	G_AdminLevel_1_long_name	G_AdminLevel_1_short_name	G_AdminLevel_1_types	G_AdminLevel_2_long_name	G_AdminLevel_2_short_name	G_AdminLevel_2_types	G_Country_long_name	G_Country_short_name	G_Country_types	G_postal_code_long_name	G_postal_code_short_name	G_postal_code_types	G_FormatAddress	G_Types	W_Cordommees_Convert	G_Name_ru	G_Name_uk	G_Name_en	F_Compare_InseeXls_CodeCommune_W_CodeCommune	F_Compare_InseeXls_NameCommune_Wiki_Url	F_Compare_InseeXls_NameCommune_G_Locality_long_name	Wiki_UrlInCommuneSnipet	Wiki_NameSnipet	Wiki_Old_UrlInCommune	Wiki_Old_NameSnipet	ColResultInSnipet
78262	Galluis	1 137	/wiki/Galluis	France	Île-de-France	Yvelines	Rambouillet	Aubergenville	Communauté de communes Cœur d'Yvelines	78490	78262	1 137 hab. (2014)	252 hab./km2	48° 47′ 47″ , 1° 47′ 39″ 	Min. 85 m – Max. 183 m	4,52 km2		Галлюї	Galluis	Galluis	Galluis	Galluis	Galluis	Galluis	Galluis			Galluis				Galluis	Galluis					https://uk.wikipedia.org/wiki/Галлюї	https://en.wikipedia.org/wiki/Galluis	https://de.wikipedia.org/wiki/Galluis	https://pl.wikipedia.org/wiki/Galluis	https://es.wikipedia.org/wiki/Galluis	https://pt.wikipedia.org/wiki/Galluis	https://it.wikipedia.org/wiki/Galluis	https://nl.wikipedia.org/wiki/Galluis			https://sv.wikipedia.org/wiki/Galluis				https://hu.wikipedia.org/wiki/Galluis	https://sk.wikipedia.org/wiki/Galluis				48.8143449	1.812115	48.782513	1.767366	48.796361	1.794628	ChIJNUBxTCSZ5kcRwD-MaMOCCwQ	None	Galluis	Galluis	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78490	78490	postal_code	78490 Galluis, France	locality,political	48.7963888889,1.79416666667	Галлюи	Галлюї	Galluis	True	True	True	/wiki/Galluis	Galluis	None	None	1
78263	Gambais	2 414	/wiki/Gambais	France	Île-de-France	Yvelines	Mantes-la-Jolie	Aubergenville	Communauté de communes Cœur d'Yvelines	78950	78263	2 414 hab. (2014)	105 hab./km2	48° 46′ 26″ , 1° 40′ 26″ 	Min. 94 m – Max. 182 m	23,02 km2		Гамбе	Gambais	Gambais	Gambais	Gambais	Gambais	Gambais	Gambais			Gambais				Gambais	Gambais					https://uk.wikipedia.org/wiki/Гамбе	https://en.wikipedia.org/wiki/Gambais	https://de.wikipedia.org/wiki/Gambais	https://pl.wikipedia.org/wiki/Gambais	https://es.wikipedia.org/wiki/Gambais	https://pt.wikipedia.org/wiki/Gambais	https://it.wikipedia.org/wiki/Gambais	https://nl.wikipedia.org/wiki/Gambais			https://sv.wikipedia.org/wiki/Gambais				https://hu.wikipedia.org/wiki/Gambais	https://sk.wikipedia.org/wiki/Gambais				48.7994827	1.727734	48.7570567	1.6196621	48.7772318	1.6812581	ChIJk3KsMGah5kcRkGjY4caCCxw	None	Gambais	Gambais	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78950	78950	postal_code	78950 Gambais, France	postal_code	48.7738888889,1.67388888889	None	None	None	True	True	True	/wiki/Gambais	Gambais	None	None	1
78261	Gaillon-sur-Montcient	679	/wiki/Gaillon-sur-Montcient	France	Île-de-France	Yvelines	Mantes-la-Jolie	LesMureaux	Grand Paris Seine et Oise	78250	78261	679 hab. (2014)	141 hab./km2	49° 01′ 35″ , 1° 53′ 38″ 	Min. 22 m – Max. 126 m	4,83 km2		Гайон-сюр-Монсьян	Gaillon-sur-Montcient	Gaillon-sur-Montcient	Gaillon-sur-Montcient	Gaillon-sur-Montcient	Gaillon-sur-Montcient	Gaillon-sur-Montcient	Gaillon-sur-Montcient			Gaillon-sur-Montcient				Gaillon-sur-Montcient	Gaillon-sur-Montcient					https://uk.wikipedia.org/wiki/Гайон-сюр-Монсьян	https://en.wikipedia.org/wiki/Gaillon-sur-Montcient	https://de.wikipedia.org/wiki/Gaillon-sur-Montcient	https://pl.wikipedia.org/wiki/Gaillon-sur-Montcient	https://es.wikipedia.org/wiki/Gaillon-sur-Montcient	https://pt.wikipedia.org/wiki/Gaillon-sur-Montcient	https://it.wikipedia.org/wiki/Gaillon-sur-Montcient	https://nl.wikipedia.org/wiki/Gaillon-sur-Montcient			https://sv.wikipedia.org/wiki/Gaillon-sur-Montcient				https://hu.wikipedia.org/wiki/Gaillon-sur-Montcient	https://sk.wikipedia.org/wiki/Gaillon-sur-Montcient				49.048176	1.914115	49.011812	1.88163	49.029753	1.895781	ChIJJUAk6Czt5kcRNG0lixmPAJA	None	Gaillon-sur-Montcient	Gaillon-sur-Montcient	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Yvelines	Yvelines	administrative_area_level_2,political	France	FR	country,political	78250	78250	postal_code	78250 Gaillon-sur-Montcient, France	locality,political	49.0263888889,1.89388888889	Гайон-Сюр-Монсиан	Гайон-сюр-Монсьян	Gaillon-sur-Montcient	True	True	True	/wiki/Gaillon-sur-Montcient	Gaillon-sur-Montcient	None	None	1
77359	Perthes	2 097	/wiki/Perthes_(Seine-et-Marne)	Intercommunalité,Communauté d'agglomération du  de Fontainebleau	Île-de-France	Seine-et-Marne	Melun	Fontainebleau	Communauté d'agglomération du Pays de Fontainebleau	77930	77359	2 097 hab. (2014)	172 hab./km2	48° 28′ 40″ , 2° 33′ 13″ 	None	12,22 km2		Перт (Сена і Марна)	Perthes, Seine-et-Marne	Perthes (Seine-et-Marne)	Perthes (Sekwana i Marna)	Perthes (Sena y Marne)	Perthes (Sena e Marne)	Perthes (Senna e Marna)	Perthes (Seine-et-Marne)			Perthes, Seine-et-Marne				Perthes (Seine-et-Marne)	Perthes (Seine-et-Marne)					https://uk.wikipedia.org/wiki/Перт_(Сена_і_Марна)	https://en.wikipedia.org/wiki/Perthes,_Seine-et-Marne	https://de.wikipedia.org/wiki/Perthes_(Seine-et-Marne)	https://pl.wikipedia.org/wiki/Perthes_(Sekwana_i_Marna)	https://es.wikipedia.org/wiki/Perthes_(Sena_y_Marne)	https://pt.wikipedia.org/wiki/Perthes_(Sena_e_Marne)	https://it.wikipedia.org/wiki/Perthes_(Senna_e_Marna)	https://nl.wikipedia.org/wiki/Perthes_(Seine-et-Marne)			https://sv.wikipedia.org/wiki/Perthes,_Seine-et-Marne				https://hu.wikipedia.org/wiki/Perthes_(Seine-et-Marne)	https://sk.wikipedia.org/wiki/Perthes_(Seine-et-Marne)				48.4776368	2.5543151	48.477628	2.5543018	48.4776368	2.5543018	Eiw1LTExIFJ1ZSBMb3VpcyBSb2RpZXIsIDc3OTMwIFBlcnRoZXMsIEZyYW5jZQ	SendCoordinates	Perthes	Perthes	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77930	77930	postal_code	11 Rue Louis Rodier, 77930 Perthes, France	street_address	48.4777777778,2.55361111111	None	None	None	True	True	True	/wiki/Perthes_(Seine-et-Marne)	Perthes	None	None	1
77353	Paley	435	/wiki/Paley	France	Île-de-France	Seine-et-Marne	Fontainebleau	Nemours	Communauté de communes Moret Seine et Loing	77710	77353	435 hab. (2014)	47 hab./km2	48° 14′ 33″ , 2° 51′ 37″ 	Min. 80 m – Max. 141 m	9,26 km2		Пале (Сена і Марна)	Paley, Seine-et-Marne	Paley	Paley	Paley	Paley (Sena e Marne)	Paley	Paley			Paley				Paley (Seine-et-Marne)	Paley					https://uk.wikipedia.org/wiki/Пале_(Сена_і_Марна)	https://en.wikipedia.org/wiki/Paley,_Seine-et-Marne	https://de.wikipedia.org/wiki/Paley	https://pl.wikipedia.org/wiki/Paley	https://es.wikipedia.org/wiki/Paley	https://pt.wikipedia.org/wiki/Paley_(Sena_e_Marne)	https://it.wikipedia.org/wiki/Paley	https://nl.wikipedia.org/wiki/Paley			https://sv.wikipedia.org/wiki/Paley				https://hu.wikipedia.org/wiki/Paley_(Seine-et-Marne)	https://sk.wikipedia.org/wiki/Paley				48.2575471	2.8841751	48.2198369	2.8287679	48.248658	2.8543599	ChIJAfRw2IVk70cRgFCMaMOCCwQ	None	Paley	Paley	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77710	77710	postal_code	77710 Paley, France	locality,political	48.2425,2.86027777778	Пале	Пале	Paley	True	True	True	/wiki/Paley	Paley	None	None	1
77350	Ozoir-la-Ferrière	20 196	/wiki/Ozoir-la-Ferrière	France	Île-de-France	Seine-et-Marne	Torcy	Ozoir-la-Ferrière	Communauté de communes Les Portes Briardes Entre Ville et Forêts	77330	77350	20 196 hab. (2014)	1 296 hab./km2	48° 46′ 41″ , 2° 40′ 48″ 	Min. 94 m – Max. 122 m	15,58 km2		Озуар-ла-Ферр'єр	Ozoir-la-Ferrière	Ozoir-la-Ferrière	Ozoir-la-Ferrière	Ozoir-la-Ferrière	Ozoir-la-Ferrière	Ozoir-la-Ferrière	Ozoir-la-Ferrière		Ozoir-la-Ferrière	Ozoir-la-Ferrière		Ozoir-la-Ferrière		Ozoir-la-Ferrière	Ozoir-la-Ferrière	Ozoir-la-Ferrière	Ozoir-la-Ferrière			https://uk.wikipedia.org/wiki/Озуар-ла-Ферр'єр	https://en.wikipedia.org/wiki/Ozoir-la-Ferrière	https://de.wikipedia.org/wiki/Ozoir-la-Ferrière	https://pl.wikipedia.org/wiki/Ozoir-la-Ferrière	https://es.wikipedia.org/wiki/Ozoir-la-Ferrière	https://pt.wikipedia.org/wiki/Ozoir-la-Ferrière	https://it.wikipedia.org/wiki/Ozoir-la-Ferrière	https://nl.wikipedia.org/wiki/Ozoir-la-Ferrière		https://no.wikipedia.org/wiki/Ozoir-la-Ferrière	https://sv.wikipedia.org/wiki/Ozoir-la-Ferrière		https://ro.wikipedia.org/wiki/Ozoir-la-Ferrière		https://hu.wikipedia.org/wiki/Ozoir-la-Ferrière	https://sk.wikipedia.org/wiki/Ozoir-la-Ferrière	https://sl.wikipedia.org/wiki/Ozoir-la-Ferrière	https://sh.wikipedia.org/wiki/Ozoir-la-Ferrière		48.7820818	2.7141783	48.7436197	2.6360947	48.7634127	2.679774	ChIJXQIIRocG5kcRMFjY4caCCxw	None	Ozoir-la-Ferrière	Ozoir-la-Ferrière	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77330	77330	postal_code	77330 Ozoir-la-Ferrière, France	postal_code	48.7780555556,2.68	None	None	None	True	True	True	/wiki/Ozoir-la-Ferrière	Ozoir-la-Ferrière	None	None	1
77357	Pécy	843	/wiki/Pécy	France	Île-de-France	Seine-et-Marne	Provins	Fontenay-Trésigny	Communauté de communes du Val Briard	77970	77357	843 hab. (2014)	40 hab./km2	48° 39′ 24″ , 3° 04′ 45″ 	Min. 109 m – Max. 145 m	21,07 km2		Песі	Pécy	Pécy	Pécy	Pécy	Pécy	Pécy	Pécy			Pécy				Pécy	Pécy					https://uk.wikipedia.org/wiki/Песі	https://en.wikipedia.org/wiki/Pécy	https://de.wikipedia.org/wiki/Pécy	https://pl.wikipedia.org/wiki/Pécy	https://es.wikipedia.org/wiki/Pécy	https://pt.wikipedia.org/wiki/Pécy	https://it.wikipedia.org/wiki/Pécy	https://nl.wikipedia.org/wiki/Pécy			https://sv.wikipedia.org/wiki/Pécy				https://hu.wikipedia.org/wiki/Pécy	https://sk.wikipedia.org/wiki/Pécy				48.673936	3.103726	48.617822	3.024653	48.65574	3.078244	ChIJ47WQr2dL70cR_mHD-UqM5bc	None	Pécy	Pécy	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77970	77970	postal_code	77970 Pécy, France	locality,political	48.6566666667,3.07916666667	Песи	Песі	Pécy	True	True	True	/wiki/Pécy	Pécy	None	None	1
77356	Passy-sur-Seine	53	/wiki/Passy-sur-Seine	France	Île-de-France	Seine-et-Marne	Provins	Provins	Communauté de communes Bassée-Montois	77480	77356	53 hab. (2014)	12 hab./km2	48° 25′ 30″ , 3° 20′ 58″ 	Min. 60 m – Max. 74 m	4,53 km2		Пассі-сюр-Сен	Passy-sur-Seine	Passy-sur-Seine	Passy-sur-Seine	Passy-sur-Seine	Passy-sur-Seine	Passy-sur-Seine	Passy-sur-Seine			Passy-sur-Seine				Passy-sur-Seine	Passy-sur-Seine					https://uk.wikipedia.org/wiki/Пассі-сюр-Сен	https://en.wikipedia.org/wiki/Passy-sur-Seine	https://de.wikipedia.org/wiki/Passy-sur-Seine	https://pl.wikipedia.org/wiki/Passy-sur-Seine	https://es.wikipedia.org/wiki/Passy-sur-Seine	https://pt.wikipedia.org/wiki/Passy-sur-Seine	https://it.wikipedia.org/wiki/Passy-sur-Seine	https://nl.wikipedia.org/wiki/Passy-sur-Seine			https://sv.wikipedia.org/wiki/Passy-sur-Seine				https://hu.wikipedia.org/wiki/Passy-sur-Seine	https://sk.wikipedia.org/wiki/Passy-sur-Seine				48.438131	3.369695	48.4183809	3.3212181	48.425318	3.348288	ChIJn0QBMmIj70cRUFCMaMOCCwQ	None	Passy-sur-Seine	Passy-sur-Seine	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77480	77480	postal_code	77480 Passy-sur-Seine, France	locality,political	48.425,3.34944444444	Паси-Сюр-Сена	Пассі-сюр-Сен	Passy-sur-Seine	True	True	True	/wiki/Passy-sur-Seine	Passy-sur-Seine	None	None	1
77355	Paroy	176	/wiki/Paroy_(Seine-et-Marne)	France	Île-de-France	Seine-et-Marne	Provins	Provins	Communauté de communes Bassée-Montois	77520	77355	176 hab. (2014)	41 hab./km2	48° 28′ 46″ , 3° 12′ 03″ 	Min. 57 m – Max. 152 m	4,25 km2		Паруа (Сена і Марна)	Paroy, Seine-et-Marne	Paroy (Seine-et-Marne)	Paroy (Sekwana i Marna)	Paroy (Sena y Marne)	Paroy (Sena e Marne)	Paroy (Senna e Marna)	Paroy (Seine-et-Marne)			Paroy, Seine-et-Marne				Paroy (Seine-et-Marne)	Paroy (Seine-et-Marne)					https://uk.wikipedia.org/wiki/Паруа_(Сена_і_Марна)	https://en.wikipedia.org/wiki/Paroy,_Seine-et-Marne	https://de.wikipedia.org/wiki/Paroy_(Seine-et-Marne)	https://pl.wikipedia.org/wiki/Paroy_(Sekwana_i_Marna)	https://es.wikipedia.org/wiki/Paroy_(Sena_y_Marne)	https://pt.wikipedia.org/wiki/Paroy_(Sena_e_Marne)	https://it.wikipedia.org/wiki/Paroy_(Senna_e_Marna)	https://nl.wikipedia.org/wiki/Paroy_(Seine-et-Marne)			https://sv.wikipedia.org/wiki/Paroy,_Seine-et-Marne				https://hu.wikipedia.org/wiki/Paroy_(Seine-et-Marne)	https://sk.wikipedia.org/wiki/Paroy_(Seine-et-Marne)				48.499282	3.219164	48.459857	3.1817139	48.479945	3.198835	ChIJLSqd1aU570cRYFCMaMOCCwQ	None	Paroy	Paroy	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political				Paroy, France	locality,political	48.4794444444,3.20083333333	Паруа	Паруа	Paroy	True	True	True	/wiki/Paroy_(Seine-et-Marne)	Paroy	None	None	1
77354	Pamfou	952	/wiki/Pamfou	France	Île-de-France	Seine-et-Marne	Melun	Nangis	Communauté de communes de la Brie des Rivières et Châteaux	77830	77354	952 hab. (2014)	91 hab./km2	48° 27′ 44″ , 2° 52′ 19″ 	Min. 82 m – Max. 128 m	10,41 km2		Памфу	Pamfou	Pamfou	Pamfou	Pamfou	Pamfou	Pamfou	Pamfou			Pamfou				Pamfou	Pamfou					https://uk.wikipedia.org/wiki/Памфу	https://en.wikipedia.org/wiki/Pamfou	https://de.wikipedia.org/wiki/Pamfou	https://pl.wikipedia.org/wiki/Pamfou	https://es.wikipedia.org/wiki/Pamfou	https://pt.wikipedia.org/wiki/Pamfou	https://it.wikipedia.org/wiki/Pamfou	https://nl.wikipedia.org/wiki/Pamfou			https://sv.wikipedia.org/wiki/Pamfou				https://hu.wikipedia.org/wiki/Pamfou	https://sk.wikipedia.org/wiki/Pamfou				48.485129	2.894384	48.450031	2.8324619	48.4610399	2.871128	ChIJ4dDpvWZZ70cRcFCMaMOCCwQ	None	Pamfou	Pamfou	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Seine-et-Marne	Seine-et-Marne	administrative_area_level_2,political	France	FR	country,political	77830	77830	postal_code	77830 Pamfou, France	locality,political	48.4622222222,2.87194444444	Памфу	Памфу	Pamfou	True	True	True	/wiki/Pamfou	Pamfou	None	None	1
95348	Longuesse	533	/wiki/Longuesse	France	Île-de-France	Val-d'Oise	Pontoise	Vauréal	Communauté de communes des Trois Vallées du Vexin	95450	95348	533 hab. (2014)	63 hab./km2	49° 04′ 00″ , 1° 56′ 00″ 	58 m (min. : 45 m) (max. : 132 m)	8,5 km2	Лонгесс	Лонгесс	Longuesse	Longuesse	Longuesse	Longuesse		Longuesse	Longuesse			Longuesse				Longuesse	Longuesse				https://ru.wikipedia.org/wiki/Лонгесс	https://uk.wikipedia.org/wiki/Лонгесс	https://en.wikipedia.org/wiki/Longuesse	https://de.wikipedia.org/wiki/Longuesse	https://pl.wikipedia.org/wiki/Longuesse	https://es.wikipedia.org/wiki/Longuesse		https://it.wikipedia.org/wiki/Longuesse	https://nl.wikipedia.org/wiki/Longuesse			https://sv.wikipedia.org/wiki/Longuesse				https://hu.wikipedia.org/wiki/Longuesse	https://sk.wikipedia.org/wiki/Longuesse				49.07861	1.9610219	49.0457779	1.897703	49.062112	1.926149	ChIJ15hs6X7t5kcREDGLaMOCCwQ	None	Longuesse	Longuesse	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-d'Oise	Val-d'Oise	administrative_area_level_2,political	France	FR	country,political	95450	95450	postal_code	95450 Longuesse, France	locality,political	49.0666666667,1.93333333333	Лонгесс	Лонгесс	Longuesse	True	True	True	/wiki/Longuesse	Longuesse	None	None	1
95341	Livilliers	393	/wiki/Livilliers	France	Île-de-France	Val-d'Oise	Pontoise	Pontoise	Communauté de communes de la Vallée du Sausseron	95300	95341	393 hab. (2014)	60 hab./km2	49° 06′ 00″ , 2° 06′ 00″ 	103 m (min. : 69 m) (max. : 115 m)	6,53 km2	Ливилье	Лівільє	Livilliers	Livilliers	Livilliers	Livilliers		Livilliers	Livilliers			Livilliers				Livilliers	Livilliers				https://ru.wikipedia.org/wiki/Ливилье	https://uk.wikipedia.org/wiki/Лівільє	https://en.wikipedia.org/wiki/Livilliers	https://de.wikipedia.org/wiki/Livilliers	https://pl.wikipedia.org/wiki/Livilliers	https://es.wikipedia.org/wiki/Livilliers		https://it.wikipedia.org/wiki/Livilliers	https://nl.wikipedia.org/wiki/Livilliers			https://sv.wikipedia.org/wiki/Livilliers				https://hu.wikipedia.org/wiki/Livilliers	https://sk.wikipedia.org/wiki/Livilliers				49.116344	2.117117	49.083931	2.072216	49.100733	2.093464	ChIJBS7MjeD15kcRIDGLaMOCCwQ	None	Livilliers	Livilliers	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-d'Oise	Val-d'Oise	administrative_area_level_2,political	France	FR	country,political	95300	95300	postal_code	95300 Livilliers, France	locality,political	49.1,2.1	Ливилье	Лівільє	Livilliers	True	True	True	/wiki/Livilliers	Livilliers	None	None	1
95529	Ronquerolles	864	/wiki/Ronquerolles_(Val-d'Oise)	France	Île-de-France	Val-d'Oise	Pontoise	L'Isle-Adam	Communauté de communes du Haut Val-d'Oise	95340	95529	864 hab. (2014)	182 hab./km2	49° 10′ 00″ , 2° 13′ 00″ 	64 m (min. : 44 m) (max. : 188 m)	4,74 km2	Ронкроль (Валь-д’Уаз)	Ронкроль (Валь-д'Уаз)	Ronquerolles	Ronquerolles	Ronquerolles	Ronquerolles		Ronquerolles	Ronquerolles			Ronquerolles					Ronquerolles (Val-d’Oise)				https://ru.wikipedia.org/wiki/Ронкроль_(Валь-д’Уаз)	https://uk.wikipedia.org/wiki/Ронкроль_(Валь-д'Уаз)	https://en.wikipedia.org/wiki/Ronquerolles	https://de.wikipedia.org/wiki/Ronquerolles	https://pl.wikipedia.org/wiki/Ronquerolles	https://es.wikipedia.org/wiki/Ronquerolles		https://it.wikipedia.org/wiki/Ronquerolles	https://nl.wikipedia.org/wiki/Ronquerolles			https://sv.wikipedia.org/wiki/Ronquerolles					https://sk.wikipedia.org/wiki/Ronquerolles_(Val-d’Oise)				49.180682	2.2353891	49.1542129	2.1869441	49.167308	2.220187	ChIJcab_Y_ZZ5kcREC6LaMOCCwQ	None	Ronquerolles	Ronquerolles	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-d'Oise	Val-d'Oise	administrative_area_level_2,political	France	FR	country,political				Ronquerolles, France	locality,political	49.1666666667,2.21666666667	Ронкроль	Ронкроль	Ronquerolles	True	True	True	/wiki/Ronquerolles_(Val-d'Oise)	Ronquerolles	None	None	1
95523	La Roche-Guyon	446	/wiki/La_Roche-Guyon	France	Île-de-France	Val-d'Oise	Pontoise	Vauréal	Communauté de communes Vexin - Val de Seine	95780	95523	446 hab. (2014)	97 hab./km2	49° 05′ 00″ , 1° 38′ 00″ 	Min. 13 m – Max. 143 m	4,61 km2	Ла-Рош-Гийон	Ла-Рош-Гвіон	La Roche-Guyon	La Roche-Guyon	La Roche-Guyon	La Roche-Guyon	La Roche-Guyon	La Roche-Guyon	La Roche-Guyon			La Roche-Guyon				La Roche-Guyon	La Roche-Guyon				https://ru.wikipedia.org/wiki/Ла-Рош-Гийон	https://uk.wikipedia.org/wiki/Ла-Рош-Гвіон	https://en.wikipedia.org/wiki/La_Roche-Guyon	https://de.wikipedia.org/wiki/La_Roche-Guyon	https://pl.wikipedia.org/wiki/La_Roche-Guyon	https://es.wikipedia.org/wiki/La_Roche-Guyon	https://pt.wikipedia.org/wiki/La_Roche-Guyon	https://it.wikipedia.org/wiki/La_Roche-Guyon	https://nl.wikipedia.org/wiki/La_Roche-Guyon			https://sv.wikipedia.org/wiki/La_Roche-Guyon				https://hu.wikipedia.org/wiki/La_Roche-Guyon	https://sk.wikipedia.org/wiki/La_Roche-Guyon				49.0845726803	1.63422798029	49.0818747197	1.63153001971	49.0832237	1.632879	ChIJQxvKLu7G5kcRmMuiOy9IDrY	SendCoordinates	La Roche-Guyon	La Roche-Guyon	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-d'Oise	Val-d'Oise	administrative_area_level_2,political	France	FR	country,political	95780	95780	postal_code	12 Rue de la Charrière des Bois, 95780 La Roche-Guyon, France	street_address	49.0833333333,1.63333333333	None	None	None	True	True	True	/wiki/La_Roche-Guyon	LaRoche-Guyon	None	None	1
95527	Roissy-en-France	2 854	/wiki/Roissy-en-France	Intercommunalité,Communauté d'agglomération Roissy  de France	Île-de-France	Val-d'Oise	Sarcelles	Villiers-le-Bel	Communauté d'agglomération Roissy Pays de France	95700	95527	2 854 hab. (2014)	203 hab./km2	49° 00′ 00″ , 2° 31′ 00″ 	Min. 100 m – Max. 116 m	14,09 km2	Руасси-ан-Франс	Руассі-ан-Франс	Roissy-en-France	Roissy-en-France	Roissy-en-France	Roissy-en-France	Roissy-en-France	Roissy-en-France	Roissy-en-France			Roissy-en-France	Roissy-en-France			Roissy-en-France	Roissy-en-France				https://ru.wikipedia.org/wiki/Руасси-ан-Франс	https://uk.wikipedia.org/wiki/Руассі-ан-Франс	https://en.wikipedia.org/wiki/Roissy-en-France	https://de.wikipedia.org/wiki/Roissy-en-France	https://pl.wikipedia.org/wiki/Roissy-en-France	https://es.wikipedia.org/wiki/Roissy-en-France	https://pt.wikipedia.org/wiki/Roissy-en-France	https://it.wikipedia.org/wiki/Roissy-en-France	https://nl.wikipedia.org/wiki/Roissy-en-France			https://sv.wikipedia.org/wiki/Roissy-en-France	https://cs.wikipedia.org/wiki/Roissy-en-France			https://hu.wikipedia.org/wiki/Roissy-en-France	https://sk.wikipedia.org/wiki/Roissy-en-France				49.0003851	2.516485	49.0002939	2.5162817	49.0003395	2.5163834	ChIJ3eFvvp0V5kcR3364_YW7y54	SendCoordinates	Roissy-en-France	Roissy-en-France	locality,political	Île-de-France	Île-de-France	administrative_area_level_1,political	Val-d'Oise	Val-d'Oise	administrative_area_level_2,political	France	FR	country,political	95700	95700	postal_code	Chemin de la Mesnil, 95700 Roissy-en-France, France	route	49.0,2.51666666667	None	None	None	True	True	True	/wiki/Roissy-en-France	Roissy-en-France	None	None	1
